t,S,I,R
228,-2.7708232828783315,22.008832954270225,75.54426940425782
229,-3.23134896288354,21.607104251150297,81.86679993219356
230,2.8138979333442085,18.865451831073763,83.16093640473265
231,-0.7915923722691021,21.130095127968477,73.54753914507585
232,-4.639090671396565,13.915328217619386,84.26695683388597
233,2.4870172959384633,14.118750710126674,92.2216638196685
234,-4.287636430969422,9.425192733339502,87.784122987129
235,-3.246238188290203,7.455505027210469,82.09621726223368
236,8.420190211941817,18.526275368495803,91.10916748667123
237,-3.1039826203300365,29.125172330083043,82.75972842199799
238,5.366823281612642,15.836438900418022,94.56149761469621
239,3.6516306943236385,13.034743447260329,88.2249826500165
240,7.33368453778664,17.60402102671082,74.60628739329107
241,3.1876688073541404,22.40272796947913,76.52026197665981
242,-1.3954432171101174,18.718014052028476,77.8026113587365
243,-1.9778118909493208,10.976579582034994,75.74800579775113
244,2.0356090853416235,9.947701841745053,83.015578298254
245,-1.907397380615093,14.099884057596059,76.90127309046478
246,-3.9895366084763015,15.493724833517001,85.78092652377393
247,9.842846251611824,21.254861324369507,82.59266142012935
248,-1.8729402050561146,12.143019538624841,82.84473408739917
249,-3.280652025013122,11.515158415308248,89.55790239725856
250,-0.7384573501030774,12.746442687001423,85.46850057302859
251,0.3643409433793492,10.798565603973518,86.76478769571153
252,5.931036485517155,17.492342815153137,83.75100449074934
253,4.962889902612889,12.376349215621229,82.66832597899763
254,-1.092789858132663,7.5295841668242875,92.12525206466957
255,2.7274307886684275,16.243525537633015,88.96224656819335
256,-6.971213417037208,9.851729487350209,78.75475130369072
257,-3.1928454362120693,10.80222602437159,84.96073599955176
258,-4.0002569254938365,5.353915959757389,82.07506727363014
259,4.930825269085494,8.074207776432107,85.82847486382038
260,-8.353609900988776,14.349429418581078,94.12376354837322
261,-0.8909076069258801,15.31780076197131,88.39139328904461
262,0.5750024517835542,1.9024240957325542,72.04056162631022
263,2.996058936660299,8.046582618138679,91.44872511501733
264,3.482237532013087,13.193590219152938,92.19370401910062
265,-3.3403357930402824,8.81783297384416,89.93538888257105
266,1.9163798215769212,16.25254493709536,97.66704483338259
267,0.12098730741368365,12.459968018643005,94.48453933861605
268,0.9624814344752937,9.953343315346018,94.84471482047893
269,-4.7483141505238535,10.826337475784703,91.7264739512098
270,-9.279086907895861,8.145804244242322,88.90674321930526
271,2.483708110129253,12.554514470792311,87.26655303549015
272,6.058757555752448,16.518920355899734,89.36891711393588
273,-14.965022801700472,12.876075233249693,98.60566017118835
274,-4.86108299276195,5.100608040843293,85.51484402177765
275,1.4278374688567628,3.284951040002415,83.68146768891441
276,-1.089386565084213,17.03783894924517,97.78045523065441
277,-0.9622278935862644,8.23790848322882,94.28687574029178
278,-4.960748668184529,12.509481855471803,96.54561474504183
279,6.2997436445687,5.2095698128757775,90.44068574211447
280,-3.555053982931828,9.580519379206393,93.74050848500391
281,-2.990212826223924,20.012418474566733,96.07567785760571
282,-2.6940287175785,12.930769803686285,87.99564800562831
283,13.140086593576985,11.883800661034773,90.92272344335028
284,0.6126758388417856,4.7732704084779405,87.71890532404765
285,6.494292229012634,11.026824881388105,84.41887956520236
286,2.937867462649602,9.837961505254222,86.39434633289609
287,2.3333486911960684,19.023911893918903,88.64288372666945
288,-4.566765558251634,13.373147673524928,93.9629584874211
289,9.730608420777932,8.711315457052379,89.34815051277629
290,-0.9537689188869686,6.844816782175857,85.87721316677765
291,-3.123248025595003,1.204812003963589,87.25304480339439
292,-6.412706722681812,7.2079251908996245,81.5036076576327
293,2.3855131620504664,15.633250811790186,88.34462224248637
294,2.9411738493610424,7.445527939878751,88.18657303829013
295,8.260782257987511,7.291015406808878,100.78731284788202
296,-0.5977682130445473,8.314895225183228,86.94789967703365
297,-0.9640565525755017,14.65941203750005,95.37873197511784
298,-5.490391393454591,12.370788149509654,91.34818847392545
299,-5.4569460465782464,11.833226063792578,88.73524771257301
